user_ptr_id,score_five_parts,07/01/2024,07/03/2024,difference
560402,411,411,411,0
560406,523,523,523,0
560409,412,412,412,0
560410,421,421,421,0
560418,411,411,411,0
560424,412,412,412,0
560431,411,411,411,0
560457,555,555,555,0
560467,422,422,422,0
560473,421,421,421,0
560474,512,512,512,0
560484,544,0,544,-544
560485,433,433,433,0
560509,422,422,422,0
560514,411,411,411,0
560524,422,422,422,0
560528,523,523,523,0
560530,522,522,522,0
560532,511,511,511,0
560541,521,521,521,0
560546,544,544,544,0
560554,411,411,411,0
560564,511,511,511,0
560567,532,532,532,0
560570,521,521,521,0
560573,422,422,422,0
560580,422,422,422,0
560584,412,412,412,0
560591,543,543,543,0
560607,411,411,411,0
560620,433,433,433,0
560621,555,555,555,0
560631,521,521,521,0
560657,555,555,555,0
560667,522,522,522,0
560676,533,533,533,0
560689,545,545,545,0
560713,533,533,533,0
560717,544,544,544,0
560730,521,521,521,0
560733,444,444,444,0
560734,433,433,433,0
560739,411,411,411,0
560746,423,423,423,0
560749,433,433,433,0
560766,544,544,544,0
560768,444,444,444,0
560776,555,555,555,0
560798,412,412,412,0
560802,411,411,411,0
560808,522,522,522,0
560822,411,411,411,0
560830,411,411,411,0
560832,534,534,0,534
560838,545,545,545,0
560845,411,411,411,0
560853,411,411,411,0
560873,432,432,432,0
560884,555,555,555,0
560892,521,521,521,0
560896,422,422,422,0
560898,411,411,411,0
560902,412,412,412,0
560904,411,411,411,0
560918,445,445,445,0
560922,422,422,422,0
560941,411,411,411,0
560952,412,412,412,0
560977,444,0,444,-444
560977,544,544,0,544
560981,421,421,421,0
560991,555,555,555,0
560995,543,543,543,0
561002,445,445,445,0
561009,422,422,422,0
561018,523,523,523,0
561039,422,422,422,0
561044,555,555,555,0
561051,411,411,411,0
561061,432,432,432,0
561063,533,533,533,0
561064,511,511,511,0
561068,554,554,554,0
561086,523,523,523,0
561092,433,433,433,0
561113,433,433,433,0
561116,423,423,423,0
561124,444,444,444,0
561135,411,411,411,0
561159,532,532,532,0
561166,533,533,533,0
561169,412,412,412,0
561175,533,533,533,0
561181,421,421,421,0
561186,433,433,433,0
561187,421,421,421,0
561188,434,434,434,0
561190,522,522,0,522
561191,433,433,433,0
561192,433,433,433,0
561202,555,555,555,0
561208,532,532,532,0
561209,545,545,545,0
561215,411,411,411,0
561216,433,433,433,0
561223,423,423,423,0
561228,433,433,433,0
561229,411,411,411,0
561236,544,0,544,-544
561244,411,411,411,0
561245,411,411,411,0
561246,411,411,411,0
561257,511,511,511,0
561268,432,432,432,0
561269,433,433,433,0
561274,434,434,434,0
561276,545,545,545,0
561278,555,555,555,0
561282,432,432,432,0
561283,422,422,422,0
561289,522,522,522,0
561295,445,445,445,0
561300,555,555,555,0
561304,544,544,544,0
561311,422,422,422,0
561330,555,555,555,0
561337,533,533,533,0
561347,533,533,533,0
561353,411,0,411,-411
561353,511,511,0,511
561357,432,432,432,0
561365,444,444,444,0
561368,444,444,444,0
561370,444,444,444,0
561379,423,423,423,0
561386,434,434,434,0
561393,555,555,555,0
561424,554,554,554,0
561428,444,444,444,0
561444,434,434,434,0
561447,544,544,544,0
561448,522,0,522,-522
561459,555,555,555,0
561471,544,544,544,0
561472,511,511,511,0
561485,523,523,523,0
561488,555,555,555,0
561493,412,412,412,0
561494,544,544,544,0
561497,412,412,412,0
561506,411,411,411,0
561509,511,511,511,0
561517,411,411,411,0
561520,544,544,544,0
561536,421,421,421,0
561540,534,534,534,0
561574,445,445,445,0
561592,421,421,421,0
561599,555,555,555,0
561601,433,433,433,0
561614,411,411,411,0
561618,533,533,533,0
561622,555,555,555,0
561623,444,444,444,0
561628,432,432,432,0
561631,554,554,554,0
561647,522,522,522,0
561650,422,422,422,0
561653,433,433,433,0
561655,433,433,433,0
561660,555,555,555,0
561674,522,522,522,0
561681,521,521,521,0
561685,555,555,555,0
561689,433,433,433,0
561699,423,423,423,0
561702,513,513,513,0
561704,533,533,533,0
561709,512,512,512,0
561724,433,433,433,0
561725,411,0,411,-411
561725,511,511,0,511
561743,412,412,412,0
561749,411,411,411,0
561762,411,411,411,0
561769,512,512,512,0
561772,423,423,423,0
561782,444,444,444,0
561786,544,544,544,0
561797,433,433,433,0
561803,411,411,411,0
561807,411,411,411,0
561809,445,445,445,0
561815,521,521,521,0
561820,555,555,555,0
561827,522,522,522,0
561836,411,411,411,0
561842,554,554,554,0
561853,555,555,555,0
561860,555,555,555,0
561875,533,533,533,0
561881,433,433,433,0
561886,522,522,522,0
561887,534,534,534,0
561889,433,433,433,0
561894,413,413,413,0
561906,511,511,511,0
561909,533,533,533,0
561916,521,521,521,0
561920,444,444,444,0
561929,544,544,544,0
561945,411,411,411,0
561960,512,512,512,0
561970,444,444,444,0
561972,433,433,433,0
561982,434,434,434,0
561985,432,432,432,0
562004,444,444,444,0
562021,411,411,411,0
562023,444,444,444,0
562025,445,445,445,0
562030,444,444,444,0
562032,555,555,555,0
562034,555,555,555,0
562037,521,521,521,0
562048,534,534,534,0
562050,433,433,433,0
562079,411,411,411,0
562083,533,533,533,0
562092,444,444,444,0
562097,433,433,433,0
562108,422,422,422,0
562112,545,545,545,0
562124,533,533,533,0
562135,432,0,432,-432
562135,532,532,0,532
562144,555,555,555,0
562148,544,544,544,0
562151,411,411,411,0
562154,411,411,411,0
562157,445,445,445,0
562160,555,555,555,0
562165,522,522,522,0
562166,544,544,544,0
562168,555,555,555,0
562171,555,555,555,0
562183,423,423,423,0
562189,433,433,433,0
562191,545,545,545,0
562193,555,555,555,0
562202,433,433,433,0
562209,555,555,555,0
562213,433,433,433,0
562214,411,411,411,0
562232,432,432,432,0
562239,444,444,444,0
562244,511,511,511,0
562249,555,555,555,0
562256,433,433,433,0
562262,422,422,422,0
562277,512,512,512,0
562289,511,511,511,0
562291,421,421,421,0
562298,411,411,411,0
562303,411,411,411,0
562306,422,422,422,0
562314,533,533,533,0
562322,521,521,521,0
562323,555,555,555,0
562334,421,421,421,0
562343,411,411,411,0
562349,444,444,444,0
562354,422,422,422,0
562359,511,511,511,0
562361,411,411,411,0
562363,555,555,555,0
562365,422,422,422,0
562367,555,555,555,0
562368,521,521,521,0
562374,521,521,521,0
562385,444,444,444,0
562408,512,512,512,0
562424,434,434,434,0
562426,444,444,444,0
562438,411,411,411,0
562449,554,554,554,0
562450,411,411,411,0
562458,514,514,514,0
562476,433,433,433,0
562480,511,511,511,0
562482,411,411,411,0
562492,443,443,443,0
562494,544,544,544,0
562501,413,413,413,0
562510,411,411,411,0
562515,533,533,533,0
562519,411,411,411,0
562521,421,421,421,0
562530,411,411,411,0
562534,411,411,411,0
562538,521,521,521,0
562548,511,0,511,-511
562594,555,555,555,0
562612,511,511,511,0
562617,412,412,412,0
562618,543,543,543,0
562620,521,521,521,0
562630,554,554,554,0
562635,544,544,544,0
562636,424,424,424,0
562638,433,433,433,0
562639,555,555,555,0
562643,543,543,543,0
562652,511,511,511,0
562658,555,555,555,0
562669,555,555,555,0
562673,412,412,412,0
562683,532,532,532,0
562705,521,521,521,0
562716,522,522,522,0
562721,533,533,533,0
562723,521,521,521,0
562724,411,411,411,0
562733,411,411,411,0
562743,511,511,511,0
562747,443,443,443,0
562762,554,554,554,0
562772,433,433,433,0
562775,555,555,555,0
562777,423,423,423,0
562780,522,522,522,0
562785,522,522,522,0
562786,411,411,411,0
562792,433,433,433,0
562809,511,511,511,0
562810,444,444,444,0
562812,412,412,412,0
562817,423,423,423,0
562824,411,411,411,0
562837,555,555,555,0
562842,411,411,411,0
562845,555,555,555,0
562848,555,555,555,0
562853,555,555,555,0
562855,544,544,544,0
562861,554,554,554,0
562863,522,522,522,0
562871,411,411,411,0
562884,555,555,555,0
562890,555,555,555,0
562894,511,511,511,0
562895,412,412,412,0
562896,511,511,511,0
562898,444,444,444,0
562901,411,411,411,0
562903,512,512,512,0
562915,411,411,411,0
562918,411,411,411,0
562926,423,423,423,0
562931,511,511,511,0
562934,432,432,432,0
562944,411,411,411,0
562945,511,511,511,0
562972,444,444,444,0
562983,522,522,522,0
562987,412,412,412,0
563085,433,433,433,0
563103,522,522,522,0
563127,412,412,412,0
563131,555,555,555,0
563136,545,545,545,0
563144,433,433,433,0
563145,411,411,411,0
563152,433,433,433,0
563162,423,423,423,0
563171,444,444,444,0
563188,523,523,523,0
563191,411,411,411,0
563200,511,511,511,0
563203,533,533,533,0
563210,411,411,411,0
563211,423,423,423,0
563212,511,511,511,0
563222,412,412,412,0
563243,544,544,544,0
563251,554,554,554,0
563258,554,554,554,0
563263,444,444,444,0
563270,521,521,521,0
563277,544,544,544,0
563279,444,444,444,0
563290,555,555,555,0
563292,522,522,522,0
563295,512,512,512,0
563298,443,443,443,0
563305,511,511,511,0
563317,555,555,555,0
563337,421,421,421,0
563339,443,443,443,0
563341,545,545,545,0
563362,445,445,445,0
563363,543,543,543,0
563366,411,411,411,0
563377,511,511,511,0
563378,444,0,444,-444
563378,544,544,0,544
563379,412,412,412,0
563380,555,555,555,0
563387,422,422,422,0
563389,555,555,555,0
563399,412,412,412,0
563404,412,0,412,-412
563404,512,512,0,512
563407,512,512,512,0
563410,433,433,433,0
563416,555,555,555,0
563425,421,421,421,0
563435,433,433,433,0
563446,432,432,432,0
563448,422,422,422,0
563458,422,422,422,0
563484,555,555,555,0
563513,411,411,411,0
563514,411,0,411,-411
563514,511,511,0,511
563519,511,511,0,511
563520,411,411,411,0
563537,411,411,411,0
563539,511,511,511,0
563545,555,555,555,0
563553,411,411,411,0
563556,521,521,521,0
563572,555,555,555,0
563573,522,522,522,0
563580,555,555,555,0
563583,412,412,412,0
563597,511,511,511,0
563605,414,414,414,0
563610,555,555,555,0
563611,433,433,433,0
563621,555,555,555,0
563629,522,522,522,0
563630,411,411,411,0
563634,411,411,411,0
563638,433,433,433,0
563639,443,443,443,0
563641,532,532,532,0
563648,555,555,555,0
563655,433,433,433,0
563657,513,513,513,0
563658,555,555,555,0
563659,411,411,411,0
563666,555,555,555,0
563673,545,545,545,0
563676,511,511,511,0
563679,444,444,444,0
563682,555,555,555,0
563683,555,555,555,0
563684,555,555,555,0
563687,555,555,555,0
563693,423,423,423,0
563694,444,444,444,0
563695,422,422,422,0
563700,555,555,555,0
563709,433,433,433,0
563715,422,422,422,0
563720,421,421,421,0
563721,433,433,433,0
563722,555,555,555,0
563727,555,555,555,0
563728,411,411,411,0
563739,554,554,554,0
563741,443,0,443,-443
563741,543,543,0,543
563743,423,423,423,0
563762,555,555,555,0
563770,555,555,555,0
563783,521,521,521,0
563786,511,511,511,0
563790,411,411,411,0
563792,412,412,412,0
563798,412,412,412,0
563799,412,412,412,0
563808,544,544,544,0
563810,555,555,555,0
563817,554,554,554,0
563818,422,422,422,0
563829,532,532,532,0
563846,554,554,554,0
563856,511,511,511,0
563858,554,554,554,0
563863,412,412,412,0
563868,555,555,555,0
563874,411,411,411,0
563876,554,554,554,0
563886,433,433,433,0
563891,413,413,413,0
563898,555,555,555,0
563912,414,414,414,0
563913,433,433,433,0
563917,412,412,412,0
563920,544,544,544,0
563931,433,433,433,0
563934,411,411,411,0
563935,554,554,554,0
563938,511,511,511,0
563942,555,555,555,0
563965,555,555,555,0
563984,523,523,523,0
563998,412,412,412,0
564003,411,411,411,0
564005,533,533,533,0
564011,554,554,554,0
564015,521,521,521,0
564016,523,523,523,0
564018,422,422,422,0
564019,411,411,411,0
564037,544,544,544,0
564049,422,422,422,0
564071,411,411,411,0
564077,511,511,511,0
564081,411,411,411,0
564084,522,522,522,0
564095,555,555,555,0
564096,433,433,433,0
564097,412,412,412,0
564099,511,511,511,0
564102,433,433,433,0
564105,554,554,554,0
564108,523,523,523,0
564109,445,445,445,0
564115,521,521,521,0
564121,555,555,555,0
564139,433,433,433,0
564145,411,411,411,0
564153,555,555,555,0
564161,444,444,444,0
564163,433,0,433,-433
564163,533,533,0,533
564169,445,0,445,-445
564169,545,545,0,545
564180,555,555,555,0
564183,444,444,444,0
564186,433,433,433,0
564191,511,511,511,0
564192,412,412,412,0
564201,544,544,544,0
564207,544,544,544,0
564215,433,433,433,0
564221,532,532,532,0
564224,422,422,422,0
564225,411,411,411,0
564226,445,445,445,0
564232,533,533,533,0
564233,511,511,511,0
564239,555,555,555,0
564241,544,544,544,0
564248,511,511,511,0
564253,422,422,422,0
564255,543,543,543,0
564259,555,555,555,0
564263,555,555,555,0
564264,532,532,532,0
564265,411,411,411,0
564267,512,512,512,0
564274,555,555,555,0
564284,411,411,411,0
564289,432,432,432,0
564292,434,434,434,0
564294,433,433,433,0
564306,512,512,512,0
564310,511,511,511,0
564326,432,432,432,0
564329,433,433,433,0
564330,554,554,554,0
564332,433,433,433,0
564336,555,555,555,0
564340,434,434,434,0
564351,443,443,443,0
564352,433,433,433,0
564356,412,412,412,0
564364,555,555,555,0
564372,555,555,555,0
564374,422,422,422,0
564381,412,412,412,0
564382,555,555,555,0
564389,412,412,412,0
564390,521,521,521,0
564398,411,411,411,0
564427,511,511,511,0
564433,554,554,0,554
564434,555,555,555,0
564438,433,433,433,0
564450,555,555,555,0
564452,444,444,444,0
564456,555,555,555,0
564459,433,0,433,-433
564459,533,533,0,533
564462,555,555,555,0
564478,411,411,411,0
564489,411,411,411,0
564499,443,443,443,0
564501,433,433,433,0
564504,544,544,544,0
564511,411,411,411,0
564550,533,533,533,0
564567,533,533,533,0
564569,433,433,433,0
564573,543,543,543,0
564574,411,411,411,0
564576,521,521,521,0
564579,412,412,412,0
564580,554,554,554,0
564586,511,511,511,0
564591,411,0,411,-411
564591,511,511,0,511
564598,522,522,522,0
564608,445,0,445,-445
564608,545,545,0,545
564615,555,555,555,0
564617,555,555,555,0
564618,543,543,543,0
564633,412,412,412,0
564634,512,512,512,0
564635,522,522,522,0
564642,554,554,554,0
564643,421,421,421,0
564649,432,432,432,0
564664,534,534,534,0
564676,411,411,411,0
564680,432,432,432,0
564684,444,444,444,0
564686,512,512,512,0
564689,554,554,554,0
564696,421,421,421,0
564700,555,555,555,0
564702,414,414,414,0
564706,433,0,433,-433
564706,533,533,0,533
564707,423,423,423,0
564710,423,423,423,0
564715,433,433,433,0
564720,421,421,421,0
564721,521,521,521,0
564729,443,443,443,0
564731,544,544,544,0
564742,411,411,411,0
564755,422,422,422,0
564757,554,554,554,0
564759,432,432,432,0
564761,421,421,421,0
564784,555,555,555,0
564788,555,555,555,0
564789,412,412,412,0
564808,411,411,411,0
564812,555,555,555,0
564818,521,521,521,0
564819,412,412,412,0
564820,411,411,411,0
564825,554,554,554,0
564827,511,511,511,0
564830,555,555,555,0
564835,411,411,411,0
564837,511,511,511,0
564848,555,555,555,0
564849,411,411,411,0
564857,412,412,412,0
564871,422,422,422,0
564900,422,422,422,0
564908,411,411,411,0
564909,412,412,412,0
564911,412,412,412,0
564912,423,423,423,0
564917,511,511,511,0
564919,422,422,422,0
564921,422,422,422,0
564922,411,411,411,0
564923,554,554,554,0
564925,411,411,411,0
564926,511,511,511,0
564942,511,511,511,0
564978,411,411,411,0
564982,522,522,522,0
564987,533,533,533,0
564990,522,522,522,0
565012,433,433,433,0
565013,555,555,555,0
565019,534,534,534,0
565021,443,443,443,0
565039,412,412,412,0
565047,422,422,422,0
565050,422,422,0,422
565055,411,411,411,0
565059,422,422,422,0
565061,555,555,555,0
565062,544,544,544,0
565064,554,554,554,0
565074,444,444,444,0
565079,411,411,411,0
565084,432,432,432,0
565085,555,555,555,0
565093,511,511,511,0
565096,511,511,511,0
565107,411,411,411,0
565114,412,412,412,0
565120,433,433,433,0
565134,555,555,555,0
565141,411,411,411,0
565142,545,545,545,0
565153,444,444,444,0
565156,533,533,533,0
565157,421,421,421,0
565160,411,411,411,0
565165,444,444,444,0
565170,411,411,411,0
565183,533,533,533,0
565187,423,423,423,0
565189,522,522,522,0
565195,422,422,422,0
565202,411,411,411,0
565204,411,411,411,0
565209,523,523,523,0
565216,433,433,433,0
565254,523,523,523,0
565259,444,444,444,0
565263,545,545,545,0
565273,422,422,422,0
565285,555,555,555,0
565288,411,411,411,0
565293,511,511,511,0
565301,411,411,411,0
565302,434,434,434,0
565308,412,412,412,0
565315,511,511,511,0
565318,545,545,545,0
565319,543,543,543,0
565323,511,511,511,0
565329,545,545,545,0
565334,433,0,433,-433
565334,533,533,0,533
565342,411,411,411,0
565382,544,544,544,0
565392,411,411,411,0
565395,412,412,412,0
565402,422,422,422,0
565416,532,532,532,0
565435,523,523,523,0
565437,544,544,544,0
565441,411,411,411,0
565445,411,411,411,0
565449,533,533,533,0
565461,412,412,412,0
565470,523,523,523,0
565487,555,555,555,0
565499,434,434,434,0
565502,433,433,433,0
565540,511,511,511,0
565544,511,511,511,0
565546,414,414,414,0
565550,421,421,421,0
565553,433,433,433,0
565569,411,411,411,0
565574,412,412,412,0
565588,444,444,444,0
565597,413,413,413,0
565603,555,555,555,0
565606,423,423,423,0
565611,411,411,411,0
565613,555,555,555,0
565619,555,555,555,0
565620,422,422,422,0
565621,433,433,433,0
565625,544,544,544,0
565633,511,511,511,0
565639,422,422,422,0
565645,532,532,532,0
565653,422,422,422,0
565656,412,412,412,0
565657,543,543,543,0
565658,533,533,533,0
565685,554,554,554,0
565686,412,412,412,0
565687,533,533,533,0
565690,545,545,545,0
565702,555,555,555,0
565717,511,511,511,0
565720,555,555,555,0
565736,421,421,421,0
565743,422,422,422,0
565752,433,433,433,0
565756,545,545,545,0
565761,432,432,432,0
565765,433,433,433,0
565770,534,534,534,0
565772,411,411,411,0
565779,433,433,433,0
565800,555,555,555,0
565812,555,555,555,0
565847,411,0,411,-411
565847,511,511,0,511
565862,532,532,532,0
565866,555,555,555,0
565867,411,411,411,0
565869,412,412,412,0
565872,521,521,521,0
565873,444,444,444,0
565884,521,521,521,0
565891,411,411,411,0
565892,521,521,521,0
565894,412,412,412,0
565896,532,532,532,0
565898,412,412,412,0
565904,433,433,433,0
565905,511,511,511,0
565908,521,521,521,0
565915,421,421,421,0
565928,411,411,411,0
565948,444,444,444,0
565960,511,511,511,0
565963,544,544,544,0
565970,555,555,555,0
565979,412,412,412,0
565980,413,413,413,0
565984,433,433,433,0
565985,412,412,412,0
565991,422,422,422,0
565993,555,555,555,0
566000,512,512,512,0
566053,433,433,433,0
566060,411,411,411,0
566062,422,422,422,0
566093,522,522,522,0
566096,521,521,521,0
566112,544,544,544,0
566114,411,411,411,0
566116,411,411,411,0
566117,555,555,555,0
566149,411,411,411,0
566150,411,411,411,0
566151,411,411,411,0
566152,412,412,412,0
566153,532,532,532,0
566154,411,411,411,0
566165,411,411,411,0
566173,411,411,411,0
566181,522,522,522,0
566186,444,444,444,0
566194,421,421,421,0
566196,511,511,511,0
566200,511,511,511,0
566211,411,411,411,0
566214,411,411,411,0
566222,511,511,511,0
566223,522,522,522,0
566229,511,511,511,0
566231,422,422,422,0
566241,512,512,512,0
566244,411,411,411,0
566265,544,544,544,0
566268,522,0,522,-522
566274,411,411,411,0
566277,412,412,412,0
566280,411,411,411,0
566287,422,422,422,0
566288,532,532,532,0
566298,511,511,511,0
566300,545,545,545,0
566310,555,555,555,0
566311,511,511,511,0
566316,555,555,555,0
566330,533,533,533,0
566331,512,512,512,0
566332,411,411,411,0
566333,411,411,411,0
566334,555,555,555,0
566336,433,433,433,0
566354,533,533,533,0
566356,511,511,511,0
566359,511,511,511,0
566361,545,545,545,0
566368,511,511,511,0
566381,422,422,422,0
566382,432,432,432,0
566389,412,412,412,0
566392,543,543,543,0
566394,511,511,511,0
566399,545,545,545,0
566402,543,543,543,0
566407,522,522,522,0
566418,443,443,443,0
566421,544,544,544,0
566435,411,411,411,0
566440,555,555,555,0
566442,522,522,0,522
566445,411,411,411,0
566447,555,555,555,0
566463,555,555,555,0
566465,522,522,522,0
566471,521,521,521,0
566476,421,421,421,0
566477,533,533,533,0
566478,521,521,521,0
566486,533,533,533,0
566490,523,523,523,0
566516,433,433,433,0
566519,522,522,522,0
566520,511,511,511,0
566522,521,521,521,0
566534,411,411,411,0
566536,533,533,533,0
566539,555,555,555,0
566551,411,411,411,0
566575,511,511,511,0
566584,555,555,555,0
566596,412,412,412,0
566601,411,411,411,0
566610,423,423,423,0
566620,511,511,511,0
566624,433,433,433,0
566628,555,555,555,0
566631,534,534,534,0
566651,512,512,512,0
566658,523,523,523,0
566667,444,444,444,0
566702,444,444,444,0
566709,545,545,545,0
566748,412,412,412,0
566784,433,433,433,0
566789,555,555,555,0
566794,533,533,533,0
566795,411,411,411,0
566798,411,411,411,0
566802,555,555,555,0
566803,411,411,411,0
566805,411,411,411,0
566806,433,433,433,0
566810,411,411,411,0
566811,433,433,433,0
566813,555,555,555,0
566814,414,414,414,0
566820,412,412,412,0
566821,411,411,411,0
566826,512,512,512,0
566844,444,444,444,0
566853,433,433,433,0
566854,411,411,411,0
566860,511,511,511,0
566861,522,522,522,0
566872,544,544,544,0
566873,511,511,511,0
566874,412,412,412,0
566878,555,555,555,0
566885,544,544,544,0
566891,422,422,422,0
566893,554,554,554,0
566904,423,423,423,0
566909,512,512,512,0
566913,533,533,533,0
566925,555,555,555,0
566936,443,443,443,0
566946,422,422,422,0
566954,545,545,545,0
566969,554,554,554,0
566975,411,411,411,0
566995,544,544,544,0
566997,544,544,544,0
567006,511,511,511,0
567022,521,521,521,0
567023,445,0,445,-445
567023,545,545,0,545
567037,511,511,511,0
567041,522,522,0,522
567043,522,522,522,0
567045,411,411,411,0
567051,421,421,421,0
567062,511,511,511,0
567086,511,511,511,0
567089,412,412,412,0
567090,433,0,433,-433
567090,533,533,0,533
567095,433,433,433,0
567101,532,532,532,0
567117,554,554,554,0
567143,412,412,412,0
567146,533,533,533,0
567147,443,443,443,0
567150,543,543,543,0
567158,433,433,433,0
567161,521,521,521,0
567164,554,554,554,0
567174,413,413,413,0
567177,533,533,533,0
567210,445,445,445,0
567221,544,544,544,0
567228,444,444,444,0
567229,411,411,411,0
567235,544,544,544,0
567264,444,444,444,0
567289,555,555,555,0
567292,422,422,422,0
567312,444,444,444,0
567318,414,414,414,0
567319,421,421,421,0
567329,534,534,534,0
567330,511,511,511,0
567335,544,544,544,0
567339,544,544,544,0
567342,433,433,433,0
567347,522,522,522,0
567349,554,554,554,0
567357,423,423,423,0
567358,511,511,511,0
567359,445,0,445,-445
567359,545,545,0,545
567361,422,422,422,0
567369,544,544,544,0
567373,433,433,433,0
567375,521,521,521,0
567381,522,522,522,0
567398,445,0,445,-445
567398,545,545,0,545
567436,545,545,545,0
567439,511,511,511,0
567444,532,532,532,0
567445,411,411,411,0
567447,421,421,421,0
567454,511,511,511,0
567455,411,411,411,0
567456,544,544,544,0
567459,533,533,533,0
567460,511,511,511,0
567472,554,554,554,0
567473,555,555,555,0
567475,554,554,554,0
567482,554,554,554,0
567486,443,443,443,0
567491,411,411,411,0
567500,511,511,511,0
567507,543,543,543,0
567517,555,555,555,0
567524,554,554,554,0
567529,412,0,412,-412
567529,512,512,0,512
567536,522,522,522,0
567541,411,411,411,0
567544,411,411,411,0
567553,522,522,522,0
567573,422,422,422,0
567574,533,533,533,0
567575,555,555,555,0
567576,555,555,555,0
567577,544,544,544,0
567585,422,422,422,0
567599,433,433,433,0
567601,433,433,433,0
567604,534,534,534,0
567605,444,444,444,0
567613,444,444,444,0
567614,411,411,411,0
567615,554,554,554,0
567628,412,412,412,0
567635,511,511,511,0
567654,511,511,511,0
567655,422,422,422,0
567659,434,434,434,0
567663,555,555,555,0
567684,554,554,554,0
567701,422,422,422,0
567710,444,444,444,0
567726,444,444,444,0
567735,514,514,514,0
567753,545,545,545,0
567762,412,412,412,0
567771,544,544,544,0
567775,433,433,433,0
567793,411,411,411,0
567810,411,411,411,0
567819,433,433,433,0
567821,421,421,421,0
567830,521,521,521,0
567842,554,554,554,0
567858,555,555,555,0
567860,511,511,511,0
567862,511,511,511,0
567873,522,522,522,0
567876,433,433,433,0
567877,411,411,411,0
567879,544,544,544,0
567883,411,411,411,0
567884,411,411,411,0
567885,411,411,411,0
567886,545,545,545,0
567892,411,411,411,0
567900,412,412,412,0
567903,411,411,411,0
567912,422,422,422,0
567917,433,433,433,0
567934,444,444,444,0
567935,533,533,533,0
567946,411,411,411,0
567949,533,533,533,0
567954,411,411,411,0
567962,545,545,545,0
567966,555,555,555,0
567973,444,444,444,0
567982,555,555,555,0
567988,411,411,411,0
568001,523,523,523,0
568003,555,555,555,0
568004,511,511,511,0
568018,555,555,555,0
568022,511,511,511,0
568033,555,555,555,0
568042,544,544,544,0
568044,555,555,555,0
568050,533,533,533,0
568060,422,422,422,0
568064,444,444,444,0
568065,422,422,422,0
568070,411,0,411,-411
568070,511,511,0,511
568075,432,432,432,0
568080,411,411,411,0
568086,521,521,521,0
568089,443,443,443,0
568091,533,533,533,0
568094,511,511,511,0
568097,555,555,555,0
568102,413,413,413,0
568103,421,421,421,0
568111,544,544,544,0
568127,411,411,411,0
568149,521,521,521,0
568158,544,544,544,0
568176,555,555,555,0
568178,544,544,544,0
568187,534,534,534,0
568210,511,511,511,0
568213,434,434,434,0
568216,533,533,533,0
568245,544,544,544,0
568248,543,543,543,0
568250,422,0,422,-422
568250,522,522,0,522
568322,411,411,411,0
568323,532,532,532,0
568327,544,544,544,0
568330,445,445,445,0
568335,411,411,411,0
568336,555,555,555,0
568338,524,524,524,0
568345,522,522,522,0
568347,521,521,521,0
568372,555,555,555,0
568373,411,411,411,0
568388,421,421,421,0
568391,412,412,412,0
568392,511,511,511,0
568397,533,0,533,-533
568402,533,533,533,0
568407,512,512,0,512
568410,543,543,543,0
568412,555,555,555,0
568419,412,412,412,0
568420,432,432,432,0
568434,411,411,411,0
568435,522,522,522,0
568444,412,412,412,0
568447,534,534,534,0
568451,511,511,511,0
568460,533,533,533,0
568496,511,511,511,0
568502,422,422,422,0
568513,511,511,511,0
568524,544,544,544,0
568532,414,414,414,0
568535,444,0,444,-444
568535,544,544,0,544
568536,422,422,422,0
568578,522,522,522,0
568589,511,511,511,0
568590,534,534,534,0
568598,433,433,433,0
568599,511,511,511,0
568603,411,411,411,0
568607,412,412,412,0
568608,412,412,412,0
568626,411,0,411,-411
568626,511,511,0,511
568632,444,444,444,0
568641,555,555,555,0
568642,421,421,421,0
568680,444,444,444,0
568685,533,533,533,0
568691,511,511,511,0
568695,422,422,422,0
568705,411,411,411,0
568708,412,412,412,0
568711,555,555,555,0
568719,422,422,422,0
568728,523,523,523,0
568734,511,511,511,0
568749,411,411,411,0
568750,523,523,523,0
568757,411,411,411,0
568777,411,411,411,0
568789,524,524,524,0
568796,511,511,511,0
568822,533,533,533,0
568827,521,521,521,0
568830,433,433,433,0
568844,555,555,555,0
568845,412,412,412,0
568846,521,521,521,0
568857,412,412,412,0
568867,511,511,511,0
568871,555,555,555,0
568875,554,554,554,0
568881,533,533,533,0
568890,544,544,544,0
568894,444,444,444,0
568895,521,521,521,0
568906,544,544,544,0
568908,411,411,411,0
568913,511,511,511,0
568914,433,433,433,0
568915,511,511,511,0
568932,433,433,433,0
568933,511,511,511,0
568937,533,533,533,0
568938,511,511,511,0
568939,411,411,411,0
568946,555,555,555,0
568956,533,533,533,0
568964,511,511,511,0
568969,511,511,511,0
568977,412,412,412,0
568985,511,511,511,0
568988,554,554,554,0
568989,522,522,522,0
569001,423,423,423,0
569006,555,555,555,0
569011,555,555,555,0
569019,445,0,445,-445
569019,545,545,0,545
569051,555,555,555,0
569061,433,433,433,0
569064,521,521,521,0
569067,422,422,0,422
569068,521,521,521,0
569073,412,412,412,0
569074,433,433,433,0
569075,533,533,533,0
569081,524,524,524,0
569095,555,555,555,0
569130,433,433,433,0
569132,412,412,412,0
569136,412,412,412,0
569157,411,411,411,0
569163,521,521,521,0
569167,411,411,411,0
569168,411,411,411,0
569174,411,411,411,0
569180,444,0,444,-444
569180,544,544,0,544
569182,512,512,512,0
